code|impuesto_porcentaje|categoria_fiscal
770002604878|19.0|Bebidas Azucaradas
770002604879|19.0|Lácteos
770002604880|19.0|Lácteos
770002604881|5.0|Bebidas Azucaradas
770002604882|19.0|Snacks
770002604883|0.0|Bebidas Azucaradas
770002604884|10.0|Bebidas Azucaradas
770002604885|10.0|Lácteos
770002604886|5.0|Canasta Básica
770002604887|10.0|Canasta Básica
770002604888|19.0|Snacks
770002604889|10.0|Alimentos Procesados
770002604890|0.0|Canasta Básica
770002604891|10.0|Bebidas Azucaradas
770002604892|0.0|Canasta Básica
770002604893|10.0|Alimentos Procesados
770002604894|19.0|Alimentos Procesados
770002604895|5.0|Bebidas Azucaradas
770002604896|0.0|Bebidas Azucaradas
770002604897|0.0|Lácteos
770002604898|10.0|Bebidas Azucaradas
770002604899|0.0|Bebidas Azucaradas
770002604900|5.0|Canasta Básica
770002604901|19.0|Lácteos
770002604902|19.0|Alimentos Procesados
770002604903|10.0|Lácteos
770002604904|0.0|Canasta Básica
770002604905|10.0|Canasta Básica
770002604906|0.0|Canasta Básica
770002604907|5.0|Bebidas Azucaradas
770002604908|10.0|Alimentos Procesados
770002604909|5.0|Alimentos Procesados
770002604910|0.0|Snacks
770002604911|0.0|Bebidas Azucaradas
770002604912|0.0|Snacks
770002604913|10.0|Bebidas Azucaradas
770002604914|0.0|Bebidas Azucaradas
770002604915|0.0|Snacks
770002604916|0.0|Lácteos
770002604917|5.0|Bebidas Azucaradas
770002604918|19.0|Alimentos Procesados
770002604919|0.0|Canasta Básica
770002604920|5.0|Bebidas Azucaradas
770002604921|19.0|Alimentos Procesados
770002604922|19.0|Lácteos
770002604923|19.0|Snacks
770002604924|19.0|Lácteos
770002604925|5.0|Bebidas Azucaradas
770002604926|19.0|Bebidas Azucaradas
770002604927|10.0|Lácteos
770002604928|19.0|Alimentos Procesados
770002604929|0.0|Lácteos
770002604930|5.0|Bebidas Azucaradas
770002604931|19.0|Snacks
770002604932|0.0|Bebidas Azucaradas
770002604933|19.0|Bebidas Azucaradas
770002604934|10.0|Canasta Básica
770002604935|19.0|Snacks
770002604936|0.0|Canasta Básica
770002604937|19.0|Canasta Básica
770002604938|0.0|Bebidas Azucaradas
770002604939|19.0|Canasta Básica
770002604940|10.0|Snacks
770002604941|0.0|Alimentos Procesados
770002604942|5.0|Bebidas Azucaradas
770002604943|19.0|Lácteos
770002604944|10.0|Bebidas Azucaradas
770002604945|0.0|Lácteos
770002604946|10.0|Bebidas Azucaradas
770002604947|19.0|Alimentos Procesados
770002604948|10.0|Alimentos Procesados
770002604949|19.0|Snacks
770002604950|0.0|Alimentos Procesados
770002604951|5.0|Alimentos Procesados
770002604952|5.0|Lácteos
770002604953|19.0|Canasta Básica
770002604954|19.0|Alimentos Procesados
770002604955|0.0|Snacks
770002604956|19.0|Lácteos
770002604957|5.0|Bebidas Azucaradas
770002604958|19.0|Alimentos Procesados
770002604959|0.0|Alimentos Procesados
770002604960|0.0|Bebidas Azucaradas
770002604961|5.0|Lácteos
770002604962|0.0|Canasta Básica
770002604963|0.0|Lácteos
770002604964|19.0|Snacks
770002604965|5.0|Alimentos Procesados
770002604966|19.0|Alimentos Procesados
770002604967|5.0|Bebidas Azucaradas
770002604968|19.0|Alimentos Procesados
770002604969|19.0|Snacks
770002604970|10.0|Canasta Básica
770002604971|19.0|Lácteos
770002604972|5.0|Alimentos Procesados
770002604973|19.0|Snacks
770002604974|19.0|Snacks
770002604975|19.0|Canasta Básica
770002604976|5.0|Bebidas Azucaradas
770002604977|5.0|Alimentos Procesados
770002604978|0.0|Snacks
770002604979|19.0|Canasta Básica
770002604980|5.0|Lácteos
770002604981|0.0|Snacks
770002604982|0.0|Canasta Básica
770002604983|5.0|Bebidas Azucaradas
770002604984|5.0|Snacks
770002604985|19.0|Alimentos Procesados
770002604986|5.0|Lácteos
770002604987|10.0|Bebidas Azucaradas
770002604988|5.0|Canasta Básica
770002604989|19.0|Alimentos Procesados
770002604990|0.0|Bebidas Azucaradas
770002604991|5.0|Lácteos
770002604992|10.0|Alimentos Procesados
770002604993|19.0|Canasta Básica
770002604994|10.0|Canasta Básica
770002604995|0.0|Lácteos
770002604996|19.0|Lácteos
770002604997|19.0|Lácteos
770002604998|0.0|Bebidas Azucaradas
770002604999|10.0|Lácteos
